,Genes,hgnc_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,DR_UR,Type
284,ENSG00000163606,CD200R1,0.8975300135332466,4.223999006317221,1.17056694184327,3.6085070023127,0.000290506783874012,0.0008085225879907752,UR,Cancer
285,ENSG00000163913,IFT122,1.1634354023274216,4.54012508816108,1.08388556102173,4.18874948742864,2.789953947734757e-05,9.233594770386619e-05,UR,Cancer
286,ENSG00000164935,DCSTAMP,1.242256193842278,4.66989417308125,1.1469190534307399,4.07168593032992,4.625962411286236e-05,0.00014754866728404145,UR,Cancer
287,ENSG00000165186,PTCHD1,3.789255937478692,8.45678667138411,0.859749990053358,9.836332386417661,0.0,0.0,UR,Cancer
288,ENSG00000165733,BMS1,3.3587160063946495,7.821489762988911,0.881242476682726,8.87552514766589,0.0,0.0,UR,Cancer
289,ENSG00000169855,ROBO1,3.9526568004435876,8.69261086562384,0.8833688258902641,9.84029616039867,0.0,0.0,UR,Cancer
290,ENSG00000170464,DNAJC18,2.541009657022192,6.63233836223789,0.920074820272274,7.20847719783834,5.657696532877165e-13,4.0456527002332764e-12,UR,Cancer
291,ENSG00000171295,ZNF440,3.7714722925476765,8.427415944907429,0.8918816431686041,9.44902948665609,0.0,0.0,UR,Cancer
292,ENSG00000171680,PLEKHG5,2.8050356848462434,6.54393542288742,0.8904666128747409,7.34888352721196,1.9984014442488476e-13,1.4757084441320733e-12,UR,Cancer
293,ENSG00000176055,MBLAC2,1.367619511789436,4.84598935947051,1.00721602534745,4.81127110522179,1.4993038369412206e-06,5.823741494228673e-06,UR,Cancer
294,ENSG00000177693,OR4F4,1.9164266710359577,5.7094278098241995,0.942387867711854,6.0584691350991795,1.3742308118579447e-09,7.287477303609166e-09,UR,Cancer
295,ENSG00000178343,SHISA3,4.094102476202845,8.39440028318412,0.9048311986855921,9.27731083474828,0.0,0.0,UR,Cancer
296,ENSG00000179841,AKAP5,2.4858633128285716,6.044504708989719,0.925395112282823,6.53180963326979,6.497979851095328e-11,3.8790635989149683e-10,UR,Cancer
297,ENSG00000183963,SMTN,3.08737115958027,7.41178463149173,0.880863857832596,8.41422265834444,0.0,4.440892098500446e-16,UR,Cancer
298,ENSG00000184361,SPATA32,1.049055637774836,4.41188304324483,1.1166887266577799,3.95086198859505,7.67211477597056e-05,0.00023549856489521015,UR,Cancer
299,ENSG00000185291,IL3RA,3.395261202630019,-7.85253369206155,0.870083596546807,-9.025033598181519,0.0,0.0,DR,Cancer
300,ENSG00000185942,NKAIN3,1.5556947133463697,5.1591277536318705,1.07815947395665,4.78512490800532,1.7082515457994224e-06,6.5871435370957264e-06,UR,Cancer
301,ENSG00000196242,OR2C3,2.1963240355126077,6.13242330736522,0.9282063423520229,6.6067457499008295,3.9285907564787074e-11,2.392781475971923e-10,UR,Cancer
302,ENSG00000197013,ZNF429,2.113793183558964,5.954369809452309,0.9276616540897501,6.41868701072366,1.3745471066130135e-10,7.96947782815391e-10,UR,Cancer
303,ENSG00000203756,TMEM244,1.6234972606966767,5.28278700600621,0.979877156937825,5.39127478235664,6.995866427791663e-08,3.1523835072437766e-07,UR,Cancer
304,ENSG00000203972,GLYATL3,3.9323953352511314,8.66552097999161,0.9868421448001659,8.78106090791894,0.0,0.0,UR,Cancer
305,ENSG00000204789,ZNF204P,1.677280422450301,5.32915511350875,1.05711280486063,5.04123598636322,4.6249371277769443e-07,1.901839159454632e-06,UR,Cancer
306,ENSG00000206168,,1.9272267971581947,5.2750147906258205,0.9632539385476979,5.476245234542179,4.344418916750409e-08,2.0001799536528586e-07,UR,Cancer
307,ENSG00000214050,FBXO16,1.658760598170248,5.33365460638859,1.04487829415426,5.104570203274929,3.315261398321751e-07,1.3857296763548452e-06,UR,Cancer
308,ENSG00000219102,HNRNPA3P12,2.1470663007355513,5.9781021806412395,0.951345764011954,6.283837492932941,3.3031597589476257e-10,1.8596729871234802e-09,UR,Cancer
309,ENSG00000220598,SSR1P1,2.6928187500099523,6.38571027157807,0.9311116416024359,6.858157482155759,6.9755312544071676e-12,4.5094816583154827e-11,UR,Cancer
310,ENSG00000224094,RPS24P8,5.702415646706353,10.590109649510302,0.8533628491511579,12.4098555029016,0.0,0.0,UR,Cancer
311,ENSG00000224851,LINC00502,1.4859483606731443,4.84361325432621,1.03874731258368,4.66293697769354,3.115423310484246e-06,1.1636136440544955e-05,UR,Cancer
312,ENSG00000227233,CICP17,2.9706782429422063,7.26974208057509,0.8796513885179399,8.264344461302281,2.2204460492502184e-16,1.3322676295500251e-15,UR,Cancer
313,ENSG00000228445,UGT1A2P,5.1997731718748215,9.509535549818699,0.832198050120354,11.427010131114098,0.0,0.0,UR,Cancer
314,ENSG00000229196,,4.042911619660702,8.33033630229577,0.870028231887687,9.574788491887858,0.0,0.0,UR,Cancer
315,ENSG00000229235,RPL37P18,3.4381808594005463,7.910742771260249,0.8670590891483879,9.12364897648447,0.0,0.0,UR,Cancer
316,ENSG00000229314,ORM1,2.112840576507337,5.91229643407333,0.9419474185964091,6.27667353543281,3.458932910926554e-10,1.942739622819249e-09,UR,Cancer
317,ENSG00000230852,,4.188155489865777,9.03200202256772,0.85986820589654,10.503937650713,0.0,0.0,UR,Cancer
318,ENSG00000231901,,4.261547701477403,9.13647344554145,0.8764634416159741,10.424249331719,0.0,0.0,UR,Cancer
319,ENSG00000232299,,4.024972938201186,8.15908422704085,0.901564353592454,9.04991883777284,0.0,0.0,UR,Cancer
320,ENSG00000233644,ARHGEF7-IT1,2.914641922606314,7.1898100847811905,0.900537812345355,7.9839069345196,1.3322676295498482e-15,1.2434497875787576e-14,UR,Cancer
321,ENSG00000234199,LINC01191,1.0411382691656705,4.43837510805542,1.1391467101203998,3.8962278244093196,9.589813983984421e-05,0.00029086983459804407,UR,Cancer
322,ENSG00000234445,FGF14-AS1,3.1507186248245933,7.52830649925264,0.8996277794086079,8.36824592522205,0.0,6.661338147750532e-16,UR,Cancer
323,ENSG00000234720,ATP5F1AP8,2.3518151156993743,5.844742907106331,1.0690795783677298,5.46707936936751,4.575072228041837e-08,2.0986336976574647e-07,UR,Cancer
324,ENSG00000234945,GTF3C2-AS1,2.505594036368198,6.592299795300361,0.9105905608635351,7.23958722902719,4.500844141442674e-13,3.240296918708232e-12,UR,Cancer
325,ENSG00000235803,MTCO2P23,1.6200825057562054,4.80506595322449,0.9901764041965191,4.85273728283151,1.2174058084863122e-06,4.7795348528106795e-06,UR,Cancer
326,ENSG00000236375,POU5F1P5,1.296436570039094,4.67639656964462,1.14427081500071,4.08679178769556,4.3373839577843506e-05,0.0001388107931392746,UR,Cancer
327,ENSG00000237742,,1.2049416938742796,4.61192501556145,1.2873229722833899,3.58257027557042,0.00031900887211890446,0.0008801144871602182,UR,Cancer
328,ENSG00000238003,RPL10P4,1.4336269148050218,3.93845979104248,1.0312129488000998,3.81924974431829,0.00013048682200491227,0.00038796046310017596,UR,Cancer
329,ENSG00000238178,,2.5519640933424492,5.763458774894169,0.9120923032735759,6.3189424515574,2.6335932106591334e-10,1.4944192722744087e-09,UR,Cancer
330,ENSG00000238832,,5.182874750717312,9.4653200288848,0.830498453726932,11.3971555111372,0.0,0.0,UR,Cancer
331,ENSG00000243488,RN7SL337P,3.612658524161355,7.66813394355868,0.8940316519469559,8.577027364590041,0.0,0.0,UR,Cancer
332,ENSG00000248323,LUCAT1,2.181141855317053,6.08219374173648,0.979830905351817,6.20739120241632,5.387136847395362e-10,2.971196256678601e-09,UR,Cancer
333,ENSG00000248456,LINC02485,2.635930952391656,6.287642695067401,0.9237849965003309,6.8063918756935005,1.0007772369407264e-11,6.389755354029172e-11,UR,Cancer
334,ENSG00000248839,,1.606760867523162,4.78263397966625,0.971693009515996,4.92195985031168,8.566774573084535e-07,3.4220543408398533e-06,UR,Cancer
335,ENSG00000248950,LDHBP3,0.9868131873788026,4.20031817279197,1.09387440343739,3.83985415473012,0.00012025195940212617,0.0003596185130468337,UR,Cancer
336,ENSG00000250073,,2.8257803989228005,6.9845607111456,0.915175252153963,7.63193792085909,2.3092638912101193e-14,1.84074977479744e-13,UR,Cancer
337,ENSG00000251511,,1.4101494907319707,4.91199298263537,1.01137449978986,4.8567498821217505,1.1930091906426286e-06,4.689342560290521e-06,UR,Cancer
338,ENSG00000253288,,5.000909389800633,9.307639741978381,0.908629445126754,10.2436034754299,0.0,0.0,UR,Cancer
339,ENSG00000260285,,3.4880668283550094,8.01179410157709,0.9225730297453191,8.68418417107727,0.0,0.0,UR,Cancer
340,ENSG00000263551,,1.6646567005799946,5.37880460064664,0.9967938637253891,5.39610524942845,6.810211934603046e-08,3.0720785851921475e-07,UR,Cancer
341,ENSG00000264230,ANXA8L1,2.0452499598459437,4.81782966651579,1.27126805234378,3.78978269581569,0.00014651071441434165,0.0004313824837174074,UR,Cancer
342,ENSG00000265781,,5.400870786445672,9.87471268227985,0.893738499679316,11.0487717445573,0.0,0.0,UR,Cancer
343,ENSG00000268970,,2.2912875510830135,6.246324657194071,0.9554858071394959,6.5373285615765795,6.26274580238283e-11,3.7494739356533635e-10,UR,Cancer
344,ENSG00000273812,,1.0317613408191355,4.44483790677837,1.2258697766125901,3.62586466489178,0.00027269088546897697,0.0007631011254585582,UR,Cancer
345,ENSG00000276550,HERC2P2,1.6817739246252876,5.36527930111783,1.03563868504255,5.180647824967441,2.2110725726368088e-07,9.411168550539282e-07,UR,Cancer
346,ENSG00000277350,,3.1050004533255326,7.376804741129019,0.9698690074846851,7.60598048210701,2.819966482532678e-14,2.2337687255000615e-13,UR,Cancer
347,ENSG00000280303,ERICD,4.30193632453522,9.18136171055145,0.8612478919459291,10.6605331593983,0.0,0.0,UR,Cancer
348,ENSG00000284977,,4.551981851789938,8.6080530772205,0.8570221835767781,10.0441426630228,0.0,0.0,UR,Cancer
349,ENSG00000285898,,2.271895159008819,6.231224493590901,0.9574033617502781,6.508463143684059,7.592348861416372e-11,4.506324016476111e-10,UR,Cancer
350,ENSG00000117602,RCAN3,0.5615669765435383,-3.6190774038472795,1.1720648149241102,-3.0877792403328903,0.0014054603928342522,0.0032716251598962185,DR,Cancer
351,ENSG00000159658,EFCAB14,0.7911644402173601,-3.6266654383113504,1.23093761855,-2.94626257550194,0.001850620982748546,0.004122943590142275,DR,Cancer
352,ENSG00000251484,,0.7247684843174381,-3.41714994734186,1.13281457901204,-3.01651303810202,0.0016312907351065046,0.0037109627011324394,DR,Cancer
353,ENSG00000285777,,1.3472890814861507,-3.88282772495439,1.09069454015418,-3.5599588904199795,0.00034578809679185554,0.0009484515147484945,DR,Cancer
354,ENSG00000188783,PRELP,0.47710638071904404,-3.58473757205396,1.34734693119963,-2.6605898518373703,0.0024844499288513835,0.005235433121209453,DR,Cancer
355,ENSG00000223884,,0.4548296852367213,-3.03818680310764,1.26930374144954,-2.39358532075076,0.0026145743208575243,0.005470385352500711,DR,Cancer
356,ENSG00000119778,ATAD2B,0.5525452852570749,-3.6686997874379803,1.19969122797338,-3.05803668635258,0.0014993619483749357,0.0034589178003584364,DR,Cancer
357,ENSG00000204406,MBD5,0.7182414728442696,-3.9342526988495803,1.17730744140027,-3.3417377317943706,0.0007129611030429712,0.0018193610797699739,DR,Cancer
358,ENSG00000121797,CCRL2,1.340960597704294,-4.02624293682766,1.2303250610783898,-3.27250339296398,0.0008753609060888939,0.002177832119132311,DR,Cancer
359,ENSG00000272434,,0.32041254339612335,-3.3878945146678903,1.4578572847665803,-2.32388626106864,0.0026180032004893745,0.00547854537650808,DR,Cancer
360,ENSG00000066422,ZBTB11,0.2296165278690456,-3.11811877653465,1.3132712887621398,-2.37431428160872,0.00261592568054997,0.00547346426392636,DR,Cancer
361,ENSG00000136518,ACTL6A,0.9591675703872704,-3.3926022897907995,1.0101012067744901,-3.3586756129361097,0.0006767052321587871,0.0017358636575340084,DR,Cancer
362,ENSG00000163898,LIPH,1.0745127803555274,-4.2304614353123995,1.23540306686123,-3.42435723918078,0.0005489769496769832,0.0014361153496099104,DR,Cancer
363,ENSG00000138772,ANXA3,0.15663668077138354,-3.0721228888980496,1.29277408857622,-2.3763803096343596,0.002615799045744959,0.005473176636840891,DR,Cancer
364,ENSG00000185477,GPRIN3,0.7131183245333726,-3.94036334738544,1.2474595938750601,-3.1587102033062595,0.0011882896306225435,0.0028350231507575764,DR,Cancer
365,ENSG00000169862,CTNND2,0.7339743737726137,-3.9675653172225,1.3004613799932399,-3.0508905364364796,0.0015220442100845545,0.0035029474270712483,DR,Cancer
366,ENSG00000254701,,0.6955304212653062,-3.6858989888734706,1.17632696780759,-3.13339665734534,0.0012643369100414908,0.0029899171579920425,DR,Cancer
367,ENSG00000262096,PCDHB19P,0.6876764249217047,-3.89004735813527,1.3265705632912699,-2.9324089240182696,0.0018924507377347608,0.004197240708630462,DR,Cancer
368,ENSG00000171720,HDAC3,0.3110368563926546,-3.21387957203199,1.38123540039729,-2.32681523446878,0.0026179248809394375,0.005478340105830659,DR,Cancer
369,ENSG00000196570,PFN3,0.5647808956956756,-3.12299208426046,1.29804892003419,-2.40591247067808,0.002613484113559547,0.005467996006180086,DR,Cancer
370,ENSG00000164418,GRIK2,0.8290460012612599,-3.98582500275328,1.13032395386044,-3.52626783599545,0.0003892249978828656,0.001054835351553723,DR,Cancer
371,ENSG00000201282,,0.4084518181421403,-2.83721958228926,1.20138394505308,-2.3616260180369704,0.0026166195148422623,0.005475125504818284,DR,Cancer
372,ENSG00000254275,LINC00824,0.5867036939690412,-3.72535444364474,1.3584120572878602,-2.74243328720345,0.0023622158648431944,0.005025014557952679,DR,Cancer
373,ENSG00000136878,USP20,0.19168866118598957,-3.1528790254601904,1.28843722814226,-2.44705675728277,0.002608154709184078,0.005456749310251072,DR,Cancer
374,ENSG00000233472,,0.7299612642484433,-3.6957362421782594,1.2943784754623302,-2.85522071962624,0.002110397249379051,0.004589025035866541,DR,Cancer
375,ENSG00000110002,VWA5A,0.5970986929477821,-3.75356320639476,1.25068118441346,-3.00121506037935,0.0016797395652350207,0.003803489798686294,DR,Cancer
376,ENSG00000111266,DUSP16,0.415837928066181,-3.4887512828622698,1.23871247010089,-2.81643348805403,0.002207221881113089,0.0047619533713968,DR,Cancer
377,ENSG00000151746,BICD1,0.2898710157015275,-2.7958360356585894,1.2527192183406102,-2.23181379731848,0.0026191346661286604,0.005481963404252842,DR,Cancer
378,ENSG00000166987,MBD6,1.3883472568520443,-3.64230172484317,1.20386281822429,-3.0255122674322794,0.0016027115829557645,0.0036574495275910664,DR,Cancer
379,ENSG00000258535,,0.7835232485054315,-4.0261024342629,1.26939795031467,-3.1716629393208597,0.001150150669197677,0.0027552055274461655,DR,Cancer
380,ENSG00000080824,HSP90AA1,1.171489691507343,-4.3822542477357995,1.23201416176005,-3.55698366443722,0.000349450681266443,0.0009575660030590433,DR,Cancer
381,ENSG00000258986,TMEM179,0.7631899966588024,-4.04194954425019,1.22041011059679,-3.3119600609287403,0.000780027142362528,0.001970476638408759,DR,Cancer
382,ENSG00000257341,,0.8738808743060545,-3.58942645267069,1.1426542245425,-3.14130589602278,0.0012403747953616774,0.0029404320101135916,DR,Cancer
383,ENSG00000274281,,0.3056698267245292,-3.29001066708875,1.30974349224694,-2.5119503830819196,0.002591804782698598,0.005425275518297061,DR,Cancer
384,ENSG00000261564,,0.5289275260885912,-3.6430204844633995,1.41441131201123,-2.57564433593449,0.0025607568460767325,0.005368511319635215,DR,Cancer
385,ENSG00000187185,,0.6480692086259311,-3.6286338413003,1.3065669679143301,-2.7772275975204503,0.00229448093709461,0.00491133930241265,DR,Cancer
386,ENSG00000170175,CHRNB1,0.5190233185030012,-3.54034268255152,1.2243076170724398,-2.8917100842819,0.0020110074130421985,0.004410878769612111,DR,Cancer
387,ENSG00000267198,,0.39326959674937667,-3.3937182381380997,1.4164930401224198,-2.3958594514836498,0.0026143876036631465,0.005469975698676369,DR,Immune
388,ENSG00000283632,EXOC3L2,0.13952745049579107,-3.0314393711072403,1.33110076964591,-2.27739284675919,0.0026188159806208506,0.005480867923342789,DR,Cancer
389,ENSG00000269009,SLC6A21P,0.7896111314453887,-3.91322674045919,1.22537852187448,-3.1934840301207994,0.0010872223561951813,0.0026239330375930066,DR,Cancer
390,ENSG00000233733,H2AZP6,0.3505725070396775,-3.2700775241477595,1.36724361324562,-2.39172996857898,0.002614722090304945,0.005470702529170544,DR,Cancer
391,ENSG00000214093,,1.1190071955736764,-3.27760435911582,1.33841921583097,-2.44886229990421,0.002607848539002786,0.005456194183833716,DR,Cancer
392,ENSG00000006695,COX10,3.8928744814818526,8.12223019527798,0.8636457760006719,9.40458509840689,0.0,0.0,UR,Cancer
393,ENSG00000053254,FOXN3,2.4788732375444127,6.012022979845481,0.9654711364557821,6.22703543672518,4.753434990605127e-10,2.6348796773359446e-09,UR,Cancer
394,ENSG00000075089,ACTR6,1.6332097020711414,4.83223484141556,0.9882730671575392,4.88957455383661,1.0103460295341835e-06,4.000014771857871e-06,UR,Cancer
395,ENSG00000086696,HSD17B2,2.0724762230528544,5.89316571131727,0.9558956527587259,6.1650721962272,7.045096888506374e-10,3.8394847106884e-09,UR,Cancer
396,ENSG00000089682,RBM41,3.1354123305736006,7.5086192054187,0.8774702245332421,8.55712136490193,0.0,2.2204460492502677e-16,UR,Cancer
397,ENSG00000104833,TUBB4A,5.567580508885935,10.064601742708499,0.854897004374049,11.772882219979,0.0,0.0,UR,Cancer
398,ENSG00000106278,PTPRZ1,3.3701505451749982,6.894211738011969,0.8454349268411601,8.15463321792387,4.4408920985002485e-16,3.1086244689495524e-15,UR,Cancer
399,ENSG00000107105,ELAVL2,5.208660357684306,10.5045935035404,0.8625482693326529,12.178557278502,0.0,0.0,UR,Cancer
401,ENSG00000108947,EFNB3,2.542034563295008,6.13796463191301,0.8985502508203059,6.83096424079736,8.434586349066283e-12,5.414646482055473e-11,UR,Cancer
403,ENSG00000110318,CEP126,4.594464656934798,9.61887579035237,0.8507086770712629,11.3068974721961,0.0,0.0,UR,Cancer
404,ENSG00000113361,CDH6,0.9804212794876469,4.19260164361148,1.1466773348190902,3.65630462581084,0.00024374659802609187,0.0006893673684949281,UR,Cancer
405,ENSG00000115107,STEAP3,1.1724350486064703,4.1508503494344,1.12059728896095,3.7041409883145398,0.0002037265782732955,0.0005858650258422293,UR,Cancer
406,ENSG00000115368,WDR75,4.069221980658021,8.72344829715497,0.876719456148327,9.950102322902131,0.0,0.0,UR,Cancer
407,ENSG00000115884,SDC1,1.8711925902274669,5.6060008666327095,0.97178076741706,5.768791742537941,7.984177553167194e-09,3.962133614935843e-08,UR,Cancer
408,ENSG00000118298,CA14,1.8638776136514335,5.53303221446738,1.0217900664584798,5.415038172806719,6.127491329267756e-08,2.781573395856646e-07,UR,Cancer
409,ENSG00000119203,CPSF3,2.6528441135407768,6.775332002823429,0.8952020662105871,7.56849459865925,3.7747582836982616e-14,2.942091015177295e-13,UR,Cancer
410,ENSG00000120915,EPHX2,4.027904821321682,8.80084250532448,0.880349035979283,9.99699226743015,0.0,0.0,UR,Cancer
412,ENSG00000123607,TTC21B,3.914014698316685,8.13003477552166,0.894682568074194,9.087060668927052,0.0,0.0,UR,Cancer
413,ENSG00000124915,,1.2863192630772624,4.800298881680599,1.14098595643413,4.2071498379198,2.5733588320105752e-05,8.540985949022156e-05,UR,Cancer
414,ENSG00000132854,KANK4,3.3832724707704123,7.73273518872335,0.886719287492573,8.72061237168941,0.0,0.0,UR,Cancer
415,ENSG00000135960,EDAR,1.3566871017377438,4.8102322022429,1.11983269758323,4.29549182893492,1.7372625525279305e-05,5.8895101257463675e-05,UR,Cancer
416,ENSG00000136237,RAPGEF5,2.995670295934348,6.81906280401196,0.904597463353533,7.5382289695267,4.773959005844555e-14,3.694822225827342e-13,UR,Cancer
417,ENSG00000136960,ENPP2,1.7175422613383122,4.42521045493522,0.965211333611605,4.58470627191775,4.5422973770590744e-06,1.662404240909917e-05,UR,Cancer
418,ENSG00000138757,G3BP2,2.324757148084082,6.3141915677997895,0.9116549178120249,6.92607635239206,4.3267611679861634e-12,2.8337332406901333e-11,UR,Cancer
419,ENSG00000141646,SMAD4,1.1989214623284847,4.66841542852405,1.06405224165969,4.387393067508,1.1446585964804783e-05,3.9719820247392384e-05,UR,Cancer
420,ENSG00000141744,PNMT,3.943791697720093,8.022432457264461,0.8655995343949839,9.268064663264619,0.0,0.0,UR,Cancer
421,ENSG00000142609,CFAP74,3.83383193072547,8.026498369542809,0.864157648477531,9.288233904639801,0.0,0.0,UR,Cancer
422,ENSG00000143390,RFX5,4.301153826740567,9.18694328118325,0.8605051639456329,10.6762209758961,0.0,0.0,UR,Cancer
423,ENSG00000145945,FAM50B,1.5703037104947348,5.1875852565422305,0.989412262608343,5.2430977991585,1.5789801583361386e-07,6.842438907117047e-07,UR,Cancer
